cohort_date,source,medium,campaign,discounts,income,costs_rub,ltv
2019-09-12,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,230.2993616000000000,2302.9936160000000000,3596.0098,-1523.3155456000000000
2019-09-12,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,112.8829548000000000,5417.4751400000000000,5333.53,-28.9378148000000000
2019-09-12,yandex,cpc,ukr_search_brand-discount-10,0E-16,2484.3316960000000000,571.34,1912.9916960000000000
2019-09-12,yandex,cpc,ukr_search_gen-discount-10,90.2156948000000000,1622.9758160000000000,233.48999,1299.2701312000000000
2019-09-12,yandex,cpc,ukr_search_gen-discount-10-night,275.6338816000000000,12217.6531400000000000,11731.491,210.5282584000000000
2019-09-13,yandex,cpc,rus_search_brand-discount-10,0E-16,15342.3270000000000000,3249.63,12092.6970000000000000
2019-09-13,yandex,cpc,rus_search_gen-phones-discount-10,137.0281500000000000,32566.4006290000000000,19745.26,12684.1124790000000000
2019-09-13,yandex,cpc,rus_search_gen-phones-discount-10-night,0E-16,2513.5110000000000000,2615.28,-101.7690000000000000
2019-09-13,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,0E-16,1346.8455000000000000,514.77,832.0755000000000000
2019-09-13,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,0E-16,4310.8065000000000000,5187.02,-876.2135000000000000
2019-09-13,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,0E-16,2198.1960000000000000,1187.4401,1010.7559000000000000
2019-09-13,yandex,cpc,ukr_search_brand-discount-10,268.9186500000000000,1792.7910000000000000,652.89996,870.9723900000000000
2019-09-13,yandex,cpc,ukr_search_gen-discount-10,0E-16,896.3955000000000000,416.31,480.0855000000000000
2019-09-13,yandex,cpc,ukr_search_gen-discount-10-night,0E-16,3585.5820000000000000,4120.1597,-534.5777000000000000
2019-09-14,yandex,cpc,bel_search_gen-phones,0E-16,1567.5660000000000000,386.04,1181.5260000000000000
2019-09-14,yandex,cpc,bel_search_gen-phones-discount-10,0E-16,896.3955000000000000,211.22,685.1755000000000000
2019-09-14,yandex,cpc,rus_search_brand-discount-10,225.2250000000000000,14644.1295000000000000,1624.71,12794.1945000000000000
2019-09-14,yandex,cpc,rus_search_competitors-new-phones,0E-16,1662.1605000000000000,809.28,852.8805000000000000
2019-09-14,yandex,cpc,rus_search_gen-phones-discount-10,403.3462160000000000,25848.7556600000000000,14372.948,11072.4614440000000000
2019-09-14,yandex,cpc,rus_search_gen-phones-discount-10-night,0E-16,2914.4115000000000000,3564.5503,-650.1388000000000000
2019-09-14,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,0E-16,1346.8455000000000000,172.01,1174.8355000000000000
2019-09-14,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,0E-16,7360.3530000000000000,5258.751,2101.6020000000000000
2019-09-14,yandex,cpc,ukr_search_gen-discount-10,0E-16,896.3955000000000000,297.31,599.0855000000000000
2019-09-14,yandex,cpc,ukr_search_gen-discount-10-night,0E-16,15359.0448690000000000,6680.9497,8678.0951690000000000
2019-09-15,yandex,cpc,kaz_search_gen-discount-10-night,0E-16,1382.8772790000000000,186.1,1196.7772790000000000
2019-09-15,yandex,cpc,rus_search_brand-discount-10,0E-16,14184.0789370000000000,2209.64,11974.4389370000000000
2019-09-15,yandex,cpc,rus_search_competitors-new-phones,151.7137209000000000,9237.0831840000000000,1976.2299,7109.1395631000000000
2019-09-15,yandex,cpc,rus_search_gen-phones-discount-10,0E-16,26887.7886480000000000,14427.529,12460.2596480000000000
2019-09-15,yandex,cpc,rus_search_gen-phones-discount-10-night,0E-16,890.5908690000000000,4034.7297,-3144.1388310000000000
2019-09-15,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,0E-16,1114.3574190000000000,362.01,752.3474190000000000
2019-09-15,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,0E-16,2098.9302390000000000,1111.7999,987.1303390000000000
2019-09-15,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,466.4033752000000000,17594.0200170000000000,5827.2803,11300.3363418000000000
2019-09-15,yandex,cpc,ukr_search_gen-discount-10-night,89.0590869000000000,5101.8773400000000000,4857.26,155.5582531000000000
2019-09-16,yandex,cpc,bel_search_gen-phones-discount-10,0E-16,2324.9565150000000000,879.44,1445.5165150000000000
2019-09-16,yandex,cpc,kaz_search_gen-discount-10-night,0E-16,1384.2226650000000000,453.2,931.0226650000000000
2019-09-16,yandex,cpc,rus_search_brand-discount-10,1553.1268823000000000,31919.3030730000000000,3734.8198,26631.3563907000000000
2019-09-16,yandex,cpc,rus_search_competitors-new-phones,0E-16,1782.9146300000000000,2074.3699,-291.4552700000000000
2019-09-16,yandex,cpc,rus_search_gen-phones-discount-10,304.1706115000000000,19446.3125850000000000,22486.318,-3344.1760265000000000
2019-09-16,yandex,cpc,rus_search_gen-phones-discount-10-night,0E-16,4936.6128700000000000,2691.43,2245.1828700000000000
2019-09-16,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,0E-16,1339.4258150000000000,6107.2803,-4767.8544850000000000
2019-09-16,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,0E-16,3565.8292600000000000,4014.9197,-449.0904400000000000
2019-09-16,yandex,cpc,ukr_search_brand-discount-10,0E-16,1608.2069150000000000,663.2299,944.9770150000000000
2019-09-16,yandex,cpc,ukr_search_gen-discount-10,0E-16,891.4573150000000000,898.55,-7.0926850000000000
2019-09-16,yandex,cpc,ukr_search_gen-discount-10-night,0E-16,7163.0163150000000000,7447.8096,-284.7932850000000000
2019-09-17,yandex,cpc,kaz_search_gen-discount-10-night,190.9109608000000000,1909.1096080000000000,233.72,1484.4786472000000000
2019-09-17,yandex,cpc,rus_search_brand-discount-10,1303.6942429000000000,25770.3433050000000000,2846.4602,21620.1888621000000000
2019-09-17,yandex,cpc,rus_search_competitors-new-phones,188.6596523000000000,3773.1930460000000000,1834.17,1750.3633937000000000
2019-09-17,yandex,cpc,rus_search_gen-phones-discount-10,418.7701959000000000,28015.6098880000000000,25983.25,1613.5896921000000000
2019-09-17,yandex,cpc,rus_search_gen-phones-discount-10-night,112.1151633000000000,7352.7735610000000000,4730.75,2509.9083977000000000
2019-09-17,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,89.6020783000000000,896.0207830000000000,3199.92,-2393.5012953000000000
2019-09-17,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1594.0467424000000000,11448.4585950000000000,7306.869,2547.5428526000000000
2019-09-17,yandex,cpc,ukr_search_brand-discount-10,89.6020783000000000,896.0207830000000000,648.07,158.3487047000000000
2019-09-17,yandex,cpc,ukr_search_gen-discount-10,0E-16,6573.8208200000000000,546.51,6027.3108200000000000
2019-09-17,yandex,cpc,ukr_search_gen-discount-10-night,268.8062349000000000,8500.9408960000000000,8927.9,-695.7653389000000000
2019-09-18,yandex,cpc,rus_search_brand-discount-10,741.9003900000000000,8763.4173340000000000,4012.0103,4009.5066440000000000
2019-09-18,yandex,cpc,rus_search_gen-phones-discount-10,3031.2379937000000000,27606.8479750000000000,25771.492,-1195.8820187000000000
2019-09-18,yandex,cpc,rus_search_gen-phones-discount-10-night,89.4776834000000000,894.7768340000000000,2578.02,-1772.7208494000000000
2019-09-18,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,327.3354448000000000,3273.3544480000000000,3232.1199,-286.1008968000000000
2019-09-18,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,376.3458342000000000,3763.4583420000000000,6886.4,-3499.2874922000000000
2019-09-18,yandex,cpc,ukr_search_brand-discount-10,403.3240302000000000,1344.4134340000000000,705.44995,235.6394538000000000
2019-09-18,yandex,cpc,ukr_search_gen-discount-10-night,1953.1102444000000000,19531.1024440000000000,9783.222,7794.7701996000000000
2019-09-19,yandex,cpc,bel_search_gen-phones,109.3324960000000000,1093.3249600000000000,585.01,398.9824640000000000
2019-09-19,yandex,cpc,rus_search_brand-discount-10,1091.9807080000000000,11811.4942400000000000,4636.86,6082.6535320000000000
2019-09-19,yandex,cpc,rus_search_competitors-new-phones,145.1792160000000000,1451.7921600000000000,1197.45,109.1629440000000000
2019-09-19,yandex,cpc,rus_search_competitors-new-phones-night,0E-16,2231.4583200000000000,51.65,2179.8083200000000000
2019-09-19,yandex,cpc,rus_search_gen-phones-discount-10,1864.4775240000000000,19536.4624000000000000,23438.5,-5766.5151240000000000
2019-09-19,yandex,cpc,rus_search_gen-phones-discount-10-night,1216.5269193000000000,16390.7013130000000000,3903.58,11270.5943937000000000
2019-09-19,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,715.1420640000000000,9992.2732000000000000,4014.6802,5262.4509360000000000
2019-09-19,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1072.2650120000000000,10722.6501200000000000,4148.1206,5502.2645080000000000
2019-09-19,yandex,cpc,ukr_search_brand-discount-10,0E-16,891.6871600000000000,535.96,355.7271600000000000
2019-09-19,yandex,cpc,ukr_search_gen-discount-10-night,624.6290960000000000,6246.2909600000000000,10053.14,-4431.4781360000000000
2019-09-20,yandex,cpc,bel_search_gen-phones,154.1286152000000000,1541.2861520000000000,338.80002,1048.3575168000000000
2019-09-20,yandex,cpc,bel_search_gen-phones-discount-10,89.1616117000000000,891.6161170000000000,196.76999,605.6845153000000000
2019-09-20,yandex,cpc,rus_search_brand-discount-10,1003.6281920000000000,8687.6565370000000000,3573.0693,4110.9590450000000000
2019-09-20,yandex,cpc,rus_search_competitors-new-phones,361.5749781000000000,5358.6576680000000000,1408.4099,3588.6727899000000000
2019-09-20,yandex,cpc,rus_search_gen-phones-discount-10,1757.6934809000000000,17576.9348090000000000,19279.66,-3460.4186719000000000
2019-09-20,yandex,cpc,rus_search_gen-phones-discount-10-night,643.3973588000000000,6433.9735880000000000,3672.6902,2117.8860292000000000
2019-09-20,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,1164.4775317000000000,11644.7753170000000000,7858.99,2621.3077853000000000
2019-09-20,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,89.1616117000000000,891.6161170000000000,2068.1797,-1265.7251947000000000
2019-09-20,yandex,cpc,ukr_search_brand-discount-10,250.0109514000000000,2500.1095140000000000,618.74994,1631.3486226000000000
2019-09-20,yandex,cpc,ukr_search_gen-discount-10,0E-16,2370.1755070000000000,515.5,1854.6755070000000000
2019-09-20,yandex,cpc,ukr_search_gen-discount-10-night,748.6887093000000000,7486.8870930000000000,4631.64,2106.5583837000000000
2019-09-21,yandex,cpc,bel_search_gen-phones-discount-10,267.9617668000000000,2679.6176680000000000,280.98,2130.6759012000000000
2019-09-21,yandex,cpc,kaz_search_gen-discount-10-night,89.1712234000000000,891.7122340000000000,1410.1,-607.5589894000000000
2019-09-21,yandex,cpc,rus_search_brand-discount-10,538.1640166000000000,7814.8047040000000000,2864.1296,4412.5110874000000000
2019-09-21,yandex,cpc,rus_search_gen-phones-discount-10,2145.9346174000000000,26330.1562160000000000,14484.78,9699.4415986000000000
2019-09-21,yandex,cpc,rus_search_gen-phones-discount-10-night,384.0187862000000000,4731.9000960000000000,5875.87,-1527.9886902000000000
2019-09-21,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,1151.6082620000000000,11516.0826200000000000,7265.4795,3098.9948580000000000
2019-09-21,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,89.1712234000000000,891.7122340000000000,1288.03,-485.4889894000000000
2019-09-21,yandex,cpc,ukr_search_brand-discount-10,732.1898444000000000,8437.6589780000000000,503,7202.4691336000000000
2019-09-21,yandex,cpc,ukr_search_gen-discount-10-night,178.3424468000000000,1783.4244680000000000,3699.4302,-2094.3481788000000000
2019-09-22,yandex,cpc,bel_search_gen-phones,178.6349768000000000,1786.3497680000000000,358.5,1249.2147912000000000
2019-09-22,yandex,cpc,bel_search_gen-phones-discount-10,532.5679625000000000,2369.4571250000000000,350.75,1486.1391625000000000
2019-09-22,yandex,cpc,kaz_search_gen-discount-10-night,321.6011750000000000,3216.0117500000000000,1465.5599,1428.8506750000000000
2019-09-22,yandex,cpc,rus_search_brand-discount-10,758.7637750000000000,8478.9836250000000000,3273.1602,4447.0596500000000000
2019-09-22,yandex,cpc,rus_search_competitors-new-phones,0E-16,891.3458750000000000,1920.6101,-1029.2642250000000000
2019-09-22,yandex,cpc,rus_search_gen-phones-discount-10,1900.0448250000000000,20339.7066250000000000,13804.358,4635.3038000000000000
2019-09-22,yandex,cpc,rus_search_gen-phones-discount-10-night,0E-16,1652.7971250000000000,4042.0195,-2389.2223750000000000
2019-09-22,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,89.1345875000000000,891.3458750000000000,317.8,484.4112875000000000
2019-09-22,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,243.2164875000000000,2432.1648750000000000,2163.36,25.5883875000000000
2019-09-22,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,531.2242250000000000,6337.9618750000000000,7761.1797,-1954.4420500000000000
2019-09-22,yandex,cpc,ukr_search_brand-discount-10,334.5906375000000000,3345.9063750000000000,521.13,2490.1857375000000000
2019-09-22,yandex,cpc,ukr_search_gen-discount-10-night,821.0236125000000000,8210.2361250000000000,6310.8203,1078.3922125000000000
2019-09-23,yandex,cpc,bel_search_gen-phones-discouny-10-night-discount-10,111.2103720000000000,1112.1037200000000000,181.57999,819.3133580000000000
2019-09-23,yandex,cpc,kaz_search_gen-discount-10-night,191.6034120000000000,1916.0341200000000000,2194.8298,-470.3990920000000000
2019-09-23,yandex,cpc,rus_search_brand-discount-10,2064.5322453000000000,23485.8765330000000000,5020.71,16400.6342877000000000
2019-09-23,yandex,cpc,rus_search_competitors-new-phones,88.8789720000000000,888.7897200000000000,2432.58,-1632.6692520000000000
2019-09-23,yandex,cpc,rus_search_gen-phones-discount-10,2213.0417400000000000,25494.1105440000000000,19683.664,3597.4048040000000000
2019-09-23,yandex,cpc,rus_search_gen-phones-discount-10-night,288.9683160000000000,2889.6831600000000000,5495.4995,-2894.7846560000000000
2019-09-23,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,129.0754920000000000,1290.7549200000000000,995.07996,166.5994680000000000
2019-09-23,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,256.3644720000000000,2563.6447200000000000,284.53,2022.7502480000000000
2019-09-23,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,735.3706136000000000,7353.7061360000000000,6613.5503,4.7852224000000000
2019-09-23,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,893.2560000000000000,8932.5600000000000000,3212.6501,4826.6539000000000000
2019-09-23,yandex,cpc,ukr_search_brand-discount-10,131.3086320000000000,1313.0863200000000000,571.87,609.9076880000000000
2019-09-23,yandex,cpc,ukr_search_gen-discount-10-night,1157.6597760000000000,14676.1960800000000000,11967.961,1550.5753040000000000
2019-09-24,yandex,cpc,kaz_search_gen-discount-10-night,989.1284991000000000,9891.2849910000000000,1460.45,7441.7064919000000000
2019-09-24,yandex,cpc,rus_search_brand-discount-10,339.3219949000000000,3393.2199490000000000,4031.4502,-977.5522459000000000
2019-09-24,yandex,cpc,rus_search_competitors-new-phones-night,0E-16,892.0089430000000000,804.32,87.6889430000000000
2019-09-24,yandex,cpc,rus_search_gen-phones-discount-10,1330.8414833000000000,15101.0971790000000000,11893.26,1876.9956957000000000
2019-09-24,yandex,cpc,rus_search_gen-phones-discount-10-night,608.2694149000000000,6082.6941490000000000,6473.279,-998.8542659000000000
2019-09-24,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,89.2008943000000000,892.0089430000000000,686.96,115.8480487000000000
2019-09-24,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1086.9958225000000000,10869.9582250000000000,8493.95,1289.0124025000000000
2019-09-24,yandex,cpc,ukr_search_gen-discount-10-night,406.1106042000000000,4061.1060420000000000,7281.24,-3626.2445622000000000
2019-09-25,yandex,cpc,bel_search_gen-phones-discount-10,228.2422156000000000,2282.4221560000000000,303.26,1750.9199404000000000
2019-09-25,yandex,cpc,rus_search_brand-discount-10,1718.2778235000000000,20375.0839390000000000,4026.3992,14630.4069155000000000
2019-09-25,yandex,cpc,rus_search_gen-phones-discount-10,930.9406904000000000,10810.0545420000000000,15314.083,-5434.9691484000000000
2019-09-25,yandex,cpc,rus_search_gen-phones-discount-10-night,409.7576784000000000,4097.5767840000000000,6223.169,-2535.3498944000000000
2019-09-25,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,712.1336845000000000,9819.4482610000000000,5611.6196,3495.6949765000000000
2019-09-25,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,884.6632333000000000,9965.3786260000000000,6886.6997,2194.0156927000000000
2019-09-25,yandex,cpc,ukr_search_brand-discount-10,134.3394143000000000,1343.3941430000000000,785.60004,423.4546887000000000
2019-09-25,yandex,cpc,ukr_search_gen-discount-10-night,1051.8012337000000000,10518.0123370000000000,10192.06,-725.8488967000000000
2019-09-26,yandex,cpc,kaz_search_gen-discount-10-night,111.9879243000000000,1119.8792430000000000,1671.29,-663.3986813000000000
2019-09-26,yandex,cpc,rus_search_brand-discount-10,892.7551395000000000,9822.5552880000000000,4294.1997,4635.6004485000000000
2019-09-26,yandex,cpc,rus_search_competitors-new-phones-night,215.4305853000000000,2154.3058530000000000,459.14,1479.7352677000000000
2019-09-26,yandex,cpc,rus_search_gen-phones-discount-10,2199.4906325000000000,21994.9063250000000000,13485.241,6310.1746925000000000
2019-09-26,yandex,cpc,rus_search_gen-phones-discount-10-night,470.4392322000000000,4704.3923220000000000,5618.29,-1384.3369102000000000
2019-09-26,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,161.4605013000000000,1614.6050130000000000,466.45,986.6945117000000000
2019-09-26,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,634.1484870000000000,7686.2394630000000000,7606.1797,-554.0887240000000000
2019-09-26,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,405.6751314000000000,4056.7513140000000000,3574.05,77.0261826000000000
2019-09-26,yandex,cpc,ukr_search_brand-discount-10,1154.3175462000000000,11835.4968060000000000,828.35986,9852.8193998000000000
2019-09-26,yandex,cpc,ukr_search_gen-discount-10-night,725.8976298000000000,7258.9762980000000000,6867.3486,-334.2699318000000000
2019-09-27,yandex,cpc,bel_search_gen-phones,182.8516928000000000,1828.5169280000000000,57.82,1587.8452352000000000
2019-09-27,yandex,cpc,kaz_search_gen-discount-10-night,448.5297712000000000,4485.2977120000000000,1253.0001,2783.7678408000000000
2019-09-27,yandex,cpc,rus_search_brand-discount-10,1238.3223552000000000,14279.6309600000000000,4641.5806,8399.7280048000000000
2019-09-27,yandex,cpc,rus_search_competitors-new-phones,873.2369170000000000,9859.3511380000000000,1545.1901,7440.9241210000000000
2019-09-27,yandex,cpc,rus_search_gen-phones-discount-10,1767.4154960000000000,19140.5893280000000000,15497.79,1875.3838320000000000
2019-09-27,yandex,cpc,rus_search_gen-phones-discount-10-night,468.8969152000000000,4688.9691520000000000,7703.4404,-3483.3681632000000000
2019-09-27,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,1390.8496336000000000,15533.3418240000000000,10043.02,4099.4721904000000000
2019-09-27,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,112.6981968000000000,1126.9819680000000000,1243.02,-228.7362288000000000
2019-09-27,yandex,cpc,ukr_search_brand-discount-10,180.1360736000000000,2694.5202970000000000,764.07,1750.3142234000000000
2019-09-27,yandex,cpc,ukr_search_gen-discount-10-night,180.1360736000000000,1801.3607360000000000,2297.7,-676.4753376000000000
2019-09-28,yandex,cpc,bel_search_gen-phones-discount-10,112.7042973000000000,1127.0429730000000000,162.20999,852.1286857000000000
2019-09-28,yandex,cpc,kaz_search_gen-discount-10-night,0E-16,1127.0429730000000000,1340.6,-213.5570270000000000
2019-09-28,yandex,cpc,rus_search_brand-discount-10,845.3936659000000000,9852.5562520000000000,2608.4697,6398.6928861000000000
2019-09-28,yandex,cpc,rus_search_competitors-new-phones,420.4911333000000000,4204.9113330000000000,685.12,3099.3001997000000000
2019-09-28,yandex,cpc,rus_search_gen-phones-discount-10,2504.3890641000000000,25043.8906410000000000,10299.849,12239.6525769000000000
2019-09-28,yandex,cpc,rus_search_gen-phones-discount-10-night,495.6273315000000000,4956.2733150000000000,6919.911,-2459.2650165000000000
2019-09-28,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,176.0721753000000000,1760.7217530000000000,198.26,1386.3895777000000000
2019-09-28,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,925.1710188000000000,9251.7101880000000000,7046.45,1280.0891692000000000
2019-09-28,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,112.7042973000000000,1127.0429730000000000,2227.71,-1213.3713243000000000
2019-09-28,yandex,cpc,ukr_search_brand-discount-10,250.3031181000000000,2503.0311810000000000,445.44,1807.2880629000000000
2019-09-28,yandex,cpc,ukr_search_gen-discount-10-night,540.8901015000000000,5408.9010150000000000,6072.81,-1204.7990865000000000
2019-09-29,yandex,cpc,kaz_search_gen-discount-10-night,90.0673403000000000,900.6734030000000000,1589.96,-779.3539373000000000
2019-09-29,yandex,cpc,rus_search_brand-discount-10,432.6853132000000000,4326.8531320000000000,2090.61,1803.5578188000000000
2019-09-29,yandex,cpc,rus_search_competitors-new-phones,670.7527554000000000,5571.5023070000000000,1133.53,3767.2195516000000000
2019-09-29,yandex,cpc,rus_search_competitors-new-phones-night,180.1346806000000000,1801.3468060000000000,536.13,1085.0821254000000000
2019-09-29,yandex,cpc,rus_search_gen-phones-discount-10,459.8412952000000000,6761.8395180000000000,9350.182,-3048.1837772000000000
2019-09-29,yandex,cpc,rus_search_gen-phones-discount-10-night,383.3519459000000000,3833.5194590000000000,9785.669,-6335.5014869000000000
2019-09-29,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,139.8533073000000000,1398.5330730000000000,291.75,966.9297657000000000
2019-09-29,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,582.0432142000000000,5820.4321420000000000,3179.21,2059.1789278000000000
2019-09-29,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,435.4009114000000000,4354.0091140000000000,5923.5107,-2004.9024974000000000
2019-09-29,yandex,cpc,ukr_search_brand-discount-10,245.7616371000000000,3358.2897740000000000,258.93,2853.5981369000000000
2019-09-29,yandex,cpc,ukr_search_gen-discount-10-night,980.7835499000000000,12699.9475820000000000,6062.5605,5656.6035321000000000
2019-09-30,yandex,cpc,kaz_search_gen-discount-10-night,479.4118560000000000,5697.5556750000000000,1951.41,3266.7338190000000000
2019-09-30,yandex,cpc,rus_search_brand-discount-10,1194.8977320000000000,12852.4144350000000000,4302.8,7354.7167030000000000
2019-09-30,yandex,cpc,rus_search_competitors-new-phones,377.7184320000000000,4953.0145350000000000,2917.8298,1657.4663030000000000
2019-09-30,yandex,cpc,rus_search_gen-phones-discount-10-night,1844.1012870000000000,19824.0091140000000000,29310.912,-11331.0041730000000000
2019-09-30,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,248.7856980000000000,2487.8569800000000000,909.11,1329.9612820000000000
2019-09-30,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,615.6084060000000000,6156.0840600000000000,5062.651,477.8246540000000000
2019-09-30,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,596.9948775000000000,7372.7732400000000000,6441.1895,334.5888625000000000
2019-09-30,yandex,cpc,ukr_search_brand-discount-10,90.3437115000000000,2260.8627300000000000,574.22,1596.2990185000000000
2019-09-30,yandex,cpc,ukr_search_gen-discount-10-night,710.0380140000000000,7100.3801400000000000,9565.63,-3175.2878740000000000
2019-10-01,yandex,cpc,bel_search_gen-phones,267.2589465000000000,2672.5894650000000000,258.44,2146.8905185000000000
2019-10-01,yandex,cpc,kaz_search_gen-discount-10-night,281.8782393000000000,3545.1785040000000000,696.49,2566.8102647000000000
2019-10-01,yandex,cpc,rus_search_brand-discount-10,341.2691163000000000,4321.8284340000000000,3537.9102,442.6491177000000000
2019-10-01,yandex,cpc,rus_search_competitors-new-phones,158.9848092000000000,1589.8480920000000000,1476.2002,-45.3369172000000000
2019-10-01,yandex,cpc,rus_search_gen-phones-discount-10,2374.2645213000000000,31961.1895680000000000,17277.14,12309.7850467000000000
2019-10-01,yandex,cpc,rus_search_gen-phones-discount-10-night,141.1675461000000000,1411.6754610000000000,8285.65,-7015.1420851000000000
2019-10-01,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,113.7563721000000000,1137.5637210000000000,178.32,845.4873489000000000
2019-10-01,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1712.7415221000000000,17127.4152210000000000,11207.538,4207.1356989000000000
2019-10-01,yandex,cpc,ukr_search_brand-discount-10,1238.4664845000000000,14993.8239150000000000,516.82996,13238.5274705000000000
2019-10-01,yandex,cpc,ukr_search_gen-discount-10,104.6193141000000000,1046.1931410000000000,230.35,711.2238269000000000
2019-10-01,yandex,cpc,ukr_search_gen-discount-10-night,90.9137271000000000,909.1372710000000000,7143.08,-6324.8564561000000000
2019-10-02,yandex,cpc,bel_search_gen-phones-discount-10,113.7333645000000000,1137.3336450000000000,265.85,757.7502805000000000
2019-10-02,yandex,cpc,kaz_search_gen-discount-10-night,159.4094145000000000,1594.0941450000000000,1439.5599,-4.8751695000000000
2019-10-02,yandex,cpc,rus_search_brand-discount-10,1234.6573876000000000,17776.1702720000000000,4220.2197,12321.2931844000000000
2019-10-02,yandex,cpc,rus_search_competitors-new-phones,341.2000935000000000,3412.0009350000000000,678.27997,2392.5208715000000000
2019-10-02,yandex,cpc,rus_search_competitors-new-phones-night,90.8953395000000000,2777.1038400000000000,740.56995,1945.6385505000000000
2019-10-02,yandex,cpc,rus_search_gen-phones-discount-10,195.4934940000000000,1954.9349400000000000,5298.1997,-3538.7582540000000000
2019-10-02,yandex,cpc,rus_search_gen-phones-discount-10-night,2371.9572765000000000,21901.6659750000000000,28626.602,-9096.8933015000000000
2019-10-02,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,2773.6096213000000000,17365.4318530000000000,7268.7803,7323.0419317000000000
2019-10-02,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1473.9661335000000000,22806.0517650000000000,8359.39,12972.6956315000000000
2019-10-02,yandex,cpc,ukr_search_brand-discount-10,163.9770195000000000,1639.7701950000000000,631.46,844.3331755000000000
2019-10-02,yandex,cpc,ukr_search_gen-discount-10,136.5713895000000000,1365.7138950000000000,284.76,944.3825055000000000
2019-10-02,yandex,cpc,ukr_search_gen-discount-10-night,457.2172605000000000,4572.1726050000000000,8198.261,-4083.3056555000000000
2019-10-03,yandex,cpc,rus_search_brand-discount-10,2603.3548443000000000,29722.4101860000000000,4116.4497,23002.6056417000000000
2019-10-03,yandex,cpc,rus_search_competitors-new-phones,271.6130053000000000,5411.9165870000000000,1703.5399,3436.7636817000000000
2019-10-03,yandex,cpc,rus_search_competitors-new-phones-night,352.3177854000000000,3523.1778540000000000,427.4,2743.4600686000000000
2019-10-03,yandex,cpc,rus_search_gen-phones-discount-10,798.9819894000000000,7989.8198940000000000,5280.4116,1910.4263046000000000
